,0,1,2,3,4
Sample1006,0.0463877718790898,0.6307763829676015,0.08968210850149166,0.20360769501768067,0.029546041634136457
Sample1023,0.3149304312939697,9.99999820181097e-07,1.7688088433056807e-05,0.6223229247470828,0.0627279558706944
Sample118,0.5586140683678763,9.99999009418114e-07,0.000586142262296091,0.36714742593100325,0.07365136343981506
Sample120,4.301139550516306e-05,0.000758334149450038,4.999821396471502e-05,0.3761239263988451,0.6230247298422349
Sample127,9.99998000004003e-07,9.99998000004003e-07,0.00040872904514007265,0.9908077702328248,0.008781500726035002
Sample134,0.40642560110872505,9.999980000234905e-07,0.00014811220516013348,0.5934242866901148,9.999980000234905e-07
Sample177,9.999981395218406e-07,1.9540477063766013e-06,9.999981395218406e-07,0.3988995202364697,0.6010965257195449
Sample215,0.46250128128772094,9.999970655102853e-07,9.999970655102853e-07,0.5374957187210827,9.999970655102853e-07
Sample230,0.232581383290319,9.9999900000343e-07,0.059291717737883644,0.6832152911019178,0.0249106078708796
Sample234,0.33672162952348533,1.824405335444235e-06,0.00048108646258985226,0.6625761425021184,0.00021931710647097745
Sample244,0.27731372668148074,0.002386940702744726,1.63308598876116e-05,0.6880791063426978,0.03220389541318908
Sample261,0.004572796830797835,9.999981414037758e-07,3.4240906544756888e-06,0.9954217790822648,9.999981414037758e-07
Sample263,0.026052191165235206,0.8121508845772535,0.0001730522741503856,0.16162287198436093,9.99999000001e-07
Sample290,0.09078328431271612,9.99999000008114e-07,0.019464583177461713,0.8365156586775576,0.05323547383326439
Sample302,0.19635616723082983,9.74077816202157e-05,0.027701839219190914,0.6654642588573764,0.11038032691098264
Sample321,0.5041123539848021,1.9168188885630847e-05,3.1356399186175377e-06,0.4958643421873908,9.99999002891821e-07
Sample330,0.20672556262826813,8.217126443382207e-05,0.0002450722896605899,0.7576828859973033,0.03526430782033419
Sample343,0.04274684240554289,9.999990000299311e-07,0.00011285323141072382,0.8904361603183035,0.06670314404574289
Sample353,0.09281576320632527,0.0322675235079147,0.3281754784025409,0.5181896761209982,0.02855155876222098
Sample371,9.99999000001e-07,0.0003370892791861895,0.04730889486256215,0.9367002769319627,0.015652738927288884
