,0,1,2,3,4
Sample1006,0.04850674052948765,0.03566896580816382,0.07097280674458027,0.6347081796269944,0.21014330729077388
Sample1023,0.30965121840319265,0.07268965031965437,0.00011179365591734829,0.00021442919456280646,0.6173329084266729
Sample118,0.5781951502086827,0.06936209295761071,5.5612380192726154e-05,0.005607295728331671,0.34677984872518236
Sample120,1.1363674425270267e-06,0.633637068951012,0.0002055994445344285,0.0005891961308463125,0.3655669991061648
Sample127,9.999990002407754e-07,0.008878843970927594,5.166327299349116e-06,7.659255490168132e-06,0.9911073304472826
Sample134,0.42430944883874155,8.005257571887391e-05,9.999980000041142e-07,9.999980000041142e-07,0.5756084985895398
Sample177,9.99998009797326e-07,0.5795998897027751,4.810113596333211e-05,9.99998009797326e-07,0.420350009165242
Sample215,0.4920486612905644,0.00010121010361114088,6.779197059415248e-05,9.999990000010873e-07,0.5077813366362304
Sample230,0.22309215067438337,0.04127559247562232,0.06885702820730777,0.001919212190945137,0.6648560164517414
Sample234,0.35028123488642116,9.99999098188854e-07,1.0175544348340038e-05,2.521816011666041e-05,0.6496823714100155
Sample244,0.28889739407688675,0.03175794019968154,9.999990464403929e-07,1.205723168848291e-05,0.6793316084926967
Sample261,0.004775961172382241,2.8748876242013806e-06,9.999990005355687e-07,0.0014222739050426792,0.9937978900359504
Sample263,0.028028130782827197,9.999980161295028e-07,9.999980161295028e-07,0.80357900593995,0.16839086328119054
Sample290,0.07967315788279923,0.05207814053643605,0.012223875321905149,9.99999000001003e-07,0.8560238262598595
Sample302,0.19776752105116524,0.11438368285308825,0.021910656003576934,0.011147276726962231,0.6547908633652073
Sample321,0.5039022852538232,9.99998809448133e-07,9.99998809448133e-07,1.2593083541433662e-06,0.4960944554402038
Sample330,0.21279167960454534,0.040672638845715356,9.999990513696759e-07,0.00011128205509342233,0.7464233994955946
Sample343,0.03683602103678778,0.06568370656363777,4.727592798203469e-05,9.999990000009998e-07,0.8974319964725923
Sample353,0.11022978661921076,0.04663267036144088,0.31516159559996687,0.02847474491160624,0.49950120250777524
Sample371,9.999991378014788e-07,0.015642592840639534,0.04722027441830504,0.0008087736133985094,0.9363273591285192
Sample387,9.99998014567293e-07,0.012515767395850258,0.1980448955656514,9.99998014567293e-07,0.7894373370424692
Sample409,0.012170201760201664,0.011096674052384597,0.11576274389219589,0.0012790643615833357,0.8596913159336346
Sample416,0.011706406064684054,0.0277767311031281,6.117695624039975e-06,0.5601224014898701,0.40038834364669373
Sample424,0.5004596871071485,0.04347796387634586,0.2854915395031176,9.999990001876275e-07,0.1705698095143878
Sample427,0.1282739768795435,0.045104019740523804,9.999990540918882e-07,1.394272454876704e-05,0.8266070606563299
Sample454,0.2516271320549677,0.0571026046780189,9.999990000010837e-07,0.00014855328875415432,0.6911207099792595
Sample477,0.0003293618711035807,0.030432619481161275,1.1257110778065131e-05,9.999990000009998e-07,0.969225761537957
Sample482,0.0021658268635272888,0.04226552696218248,0.00010992313059550287,9.999993786419157e-07,0.955457723044316
Sample491,0.01156123320370532,0.14464323953586217,9.999990000010045e-07,1.4075935597575525e-05,0.8437804513258349
Sample495,0.00013156753965911774,8.56904437172405e-05,0.19854497786619046,2.0350178189260815e-05,0.8012174139722438
Sample507,0.9989702691630878,9.99999000001006e-07,0.0009605236516240446,1.7855800888996124e-06,6.642160619926069e-05
Sample509,0.0020155014953354986,0.06159266849154005,0.036962018090382534,9.999990060844578e-07,0.8994288119237357
Sample512,0.04451083066991149,0.03997378993243052,0.020988036539227643,3.1951774527960317e-06,0.8945241476809775
Sample522,9.999981257376264e-07,0.01934619408414425,0.053501621825954804,9.999981257376264e-07,0.9271501840936495
Sample548,0.04939536856106356,0.9503667951434119,8.715859503051518e-05,0.0001494334382189293,1.244262275051969e-06
Sample564,0.0019194881247279437,0.018776775746415085,0.1221583417333077,0.1704726546166477,0.6866727397789016
Sample609,0.07344693020888397,0.14569479978411956,9.999994828798531e-07,0.0004381971053485645,0.7804190729021651
Sample616,9.999991557005818e-07,0.027542718408174568,0.20775240848416843,0.20769063548313152,0.5570132376253699
Sample620,0.19531481153430177,0.02029401957358323,0.016156803232203348,0.0003736728226716494,0.7678606928372401
Sample624,0.031507315906748865,0.01208427613043434,0.025064477584312277,0.7192614609167357,0.21208246946176876
Sample631,0.1996824370610698,3.1133954024151774e-05,0.04482600936499985,0.002547622619415844,0.7529127970004903
Sample687,9.999992396856974e-07,0.023944942267575743,0.09300233620808336,4.9028311378153797e-05,0.8830026932137229
Sample710,0.2777140493626381,0.10850219969825826,9.999980064649679e-07,9.999980064649679e-07,0.6137817509430906
Sample712,0.23880564855422654,0.15658104446804327,0.0005314068685348769,0.0003525894158478386,0.6037293106933476
Sample717,0.4727512333566718,9.999996804286271e-07,0.2907851094110029,7.645445381580123e-06,0.23645501178726352
Sample733,9.999990000054493e-07,0.035482667384724144,0.12789127905604974,0.08097328469621747,0.7556517688640088
