,0,1,2,3,4
Sample1006,0.029214704874394128,0.20016066761917803,0.6297433072710829,0.056881305892245465,0.08400001434309953
Sample1023,0.06502937262845446,0.6075452100080763,9.999995399119634e-07,0.32742076010206644,3.657261862947393e-06
Sample118,0.07605052095834916,0.3454101689779508,0.0019557753677549054,0.5756939893919665,0.0008895453039786976
Sample120,0.6541508792913036,0.34584612071696264,9.99997244700907e-07,9.99997244700907e-07,9.99997244700907e-07
Sample127,0.006663348788563346,0.9933320397259028,9.999981174282124e-07,9.999981174282124e-07,2.611489298980247e-06
Sample134,9.999991949606643e-07,0.5814430695177857,0.00024757145210624635,0.4180982182677096,0.00021014076320343273
Sample177,0.5715030027271537,0.4284881392977742,5.35801779063155e-06,9.999990000075241e-07,2.4999582814421867e-06
Sample215,0.00012673804574449372,0.5338460739488192,1.1741509031436024e-05,0.46479629334827866,0.0012191531481262254
Sample230,0.036128761833410614,0.6704815669402353,0.0001750483713077755,0.23065762995942177,0.06255699289562451
Sample234,1.5900219644853536e-06,0.6548927311956915,9.999990126594534e-07,0.34495496234972645,0.0001497164336049657
Sample244,0.03403149397710323,0.6882040478035012,9.999991996358635e-07,0.2769098807691081,0.0008535774510878869
Sample261,3.261691200475645e-05,0.9973955503186196,9.999980001285575e-07,0.0025698327733752586,9.999980001285575e-07
Sample263,9.999990000435588e-07,0.17588384451883102,0.7989107605029458,0.025201744028092624,2.6509511306063922e-06
Sample290,0.04788036951634666,0.8517332907231516,9.999990000010011e-07,0.08435044380938068,0.016034895952121035
Sample302,0.1125277823811725,0.6624797909611188,0.004994560306641991,0.18263323141924764,0.037364634931819046
Sample321,9.999980203208548e-07,0.5057978281307374,0.0006804677485338163,0.49351970412468815,9.999980203208548e-07
Sample330,0.03765850028978644,0.753230696821703,9.99998003022166e-07,0.2091088028925046,9.99998003022166e-07
Sample343,0.06690799826592551,0.8920511355659848,9.99998043538168e-07,0.04103886617200272,9.99998043538168e-07
Sample353,0.03789684347453936,0.5130201819196014,0.03326872927357529,0.10682974593076887,0.308984499401515
Sample371,0.011078522897217663,0.9427242572781003,0.0006069520390546871,9.999990000359427e-07,0.04558926778662722
Sample387,0.010758908905504103,0.7795528874729258,9.99999003865839e-07,0.0002654121519080384,0.20942179147065806
Sample409,0.010274672447147911,0.8524048136279913,9.99999005197122e-07,0.014077464155196121,0.12324204977065945
Sample416,0.025378639474279575,0.40742919921477855,0.5535103938183585,0.013680767493583407,9.999990000010022e-07
Sample424,0.046955147667209665,0.18275216259528948,0.00019852266264290395,0.5142263535524451,0.2558678135224129
Sample427,0.04641593935826467,0.8227597876943263,0.0008919163447080609,0.12993135660370067,9.999990003736442e-07
Sample454,0.06917110583386984,0.6806574540741689,0.00011339997444685502,0.2500570401185121,9.999990023046563e-07
Sample477,0.03181671579526038,0.9626153061578516,9.99999003514008e-07,0.004701078240947235,0.0008658998069371138
Sample482,0.04882096986099721,0.9506774852186753,0.00032424744505333945,0.00017467523500341273,2.622240270775446e-06
Sample491,0.15619367703156523,0.8254556444034604,9.999991192552712e-07,0.01829072903251775,5.89495333374448e-05
Sample495,9.999980011934803e-07,0.8046468039063517,0.004598537351750604,9.999980011934803e-07,0.19075265874589534
Sample507,9.999971363218324e-07,9.999971363218324e-07,0.0012341221264852893,0.9987628778821059,9.999971363218324e-07
Sample509,0.05209062171286258,0.9026764746290671,9.999990365811534e-07,0.0025156895010146714,0.042716214158019114
Sample512,0.052772045073216624,0.8901946291015502,9.999990000010085e-07,0.039621965123678736,0.01741036070255443
Sample522,0.02525928700541098,0.9259118654749496,3.804118965401883e-06,9.99999002864599e-07,0.04882404340167123
Sample548,0.9542718490231296,9.999980001463801e-07,9.999980001463801e-07,0.04571946334932225,6.687631547788085e-06
Sample564,0.016678458124777393,0.6960835150116409,0.16054287042743612,0.0037722295745264618,0.12292292686161903
Sample609,0.14057047528235808,0.7819198222404901,0.0006436005837530832,0.0768651018942079,9.999991909194265e-07
Sample616,0.024054723202481778,0.5601523248330486,0.1949462272475147,1.141164549011546e-05,0.22083531307146484
Sample620,0.021273026817890762,0.7715167246640225,2.0122907737934944e-05,0.19438583035370535,0.012804295256643394
Sample624,0.009379698024341642,0.2098555009264968,0.7243351648316011,0.0362416618785558,0.020187974339004728
Sample631,9.999990025879003e-07,0.7510399145556317,0.001970521492048702,0.20398330290353237,0.043005261049784686
Sample687,0.03134728853139382,0.8821684322158785,4.339112025437817e-06,5.323948260873843e-05,0.08642670065809353
Sample710,0.08530442500061988,0.6339404781954432,0.00011192168948634913,0.2806389082801629,4.266834287698231e-06
Sample712,0.16746636524109287,0.5855064533894148,0.0003527137429442627,0.2466539963006445,2.04713259036402e-05
Sample717,8.404727790511978e-06,0.23265998386650208,9.99999004816803e-07,0.47740331923239565,0.28992729217430685
Sample733,0.039208702229036864,0.7634588963428139,0.07892663647853619,9.999990000015348e-07,0.1184047649506128
Sample746,0.0009542705812060132,0.49469466736976503,9.999980038215606e-07,0.5043490620530214,9.999980038215606e-07
Sample759,0.05504269481056292,0.9129731410899645,9.999980004817454e-07,0.031982164103471655,9.999980004817454e-07
Sample767,9.826842559472992e-05,0.9869452369391084,0.001532275555114763,9.99999082650214e-07,0.01142321908109938
Sample803,0.0011011688596432117,0.9693578160413123,9.999990023117913e-07,0.0004036762152963927,0.029136338884745677
Sample812,0.00011255639045392073,0.7923861598756252,0.00034047117045639717,0.1284124834137237,0.07874832914974084
Sample827,0.009182416635901905,0.8825230459954899,1.2925868514753278e-05,0.10828061150109342,9.99999000001e-07
Sample838,1.7349434361566745e-06,0.8578964228960938,9.999985031379441e-07,0.14209984216346377,9.999985031379441e-07
Sample853,0.009798940553393773,0.8806709462163793,0.0020701064400786375,0.10736909658779083,9.091020235747168e-05
Sample868,9.999973334828e-07,0.8763507306998076,9.999973334828e-07,9.999973334828e-07,0.12364626930819182
Sample871,0.1664424271846937,0.6242121965888298,2.729108816077927e-05,8.370209848241454e-06,0.20930971492846745
Sample872,1.6014918219323007e-05,8.809043375373442e-05,0.00013369557230494616,0.00012992080630952365,0.9996322782694125
Sample882,0.1477166617690102,0.8507303208122167,0.0015275015368364968,2.4515882234183225e-05,9.999997024423754e-07
Sample904,0.009753115442132332,0.05256576251617071,0.7271970921479886,0.02991199381292518,0.1805720360807832
Sample906,0.14481481268670907,0.8231669814576451,9.999992351371783e-07,3.675625082778454e-06,0.03201353023132787
Sample919,3.8191931711981154e-05,0.9998757607018693,9.999980000248419e-07,9.999980000248419e-07,8.4047370418567e-05
Sample943,0.04542879637994724,0.9520265158982407,0.002535048779761564,8.638942213509641e-06,9.999998370761717e-07
Sample961,0.05350428334220736,0.5985514855188176,8.357288210155369e-05,0.34781034362021385,5.0314636659499886e-05
Sample983,0.07105268708368678,0.7478988499602082,0.17987127255420707,0.0011713384868632885,5.851915034801617e-06
