,0,1,2,3,4
Sample1006,0.04073848426400154,0.045686808708075365,0.2047125646954275,0.6420429383615772,0.06681920397091849
Sample1023,0.06745627401788688,0.31193432247719083,0.6194381869172869,1.3262524581285724e-05,0.0011579540630539927
Sample118,0.07267344223774364,0.5456361184451104,0.3792670338296092,0.00242240548853672,9.999990000009998e-07
Sample120,0.6511375209880493,0.00010842857187142839,0.34810254379982375,0.0006482708513182387,3.235788937389151e-06
Sample127,0.008222525226560312,0.0004204242357325575,0.9913449437815712,1.110675619290227e-05,9.999999429893186e-07
Sample134,1.3227237857901251e-05,0.416198974358877,0.5837857984072651,9.999980000809585e-07,9.999980000809585e-07
Sample177,0.5747429649736422,1.3966584901942565e-06,0.4252536383716754,9.999980961963245e-07,9.999980961963245e-07
Sample215,6.365315261042409e-05,0.5030533267409859,0.49634708004188416,9.999990004513063e-07,0.0005349400655189489
Sample230,0.03461288094999109,0.21172469099069147,0.6909526270260383,9.999990077280033e-07,0.06270880103427136
Sample234,9.999991764992435e-07,0.3424948088309037,0.657014802089885,7.758370103317707e-05,0.00041180537900149333
Sample244,0.03598184701105873,0.28283089575850257,0.6811852572344385,9.999980001683884e-07,9.999980001683884e-07
Sample261,8.191295931871875e-05,0.0023795095475687405,0.997517653866904,9.999990018532832e-07,1.9923627206669155e-05
Sample263,5.034805011751685e-06,0.02034396318809022,0.1698379596382593,0.8088934782095788,0.0009195641590599274
Sample290,0.05502488330367366,0.08216565108982644,0.8430181732941725,9.999990000050184e-07,0.019790292313327483
Sample302,0.12178234167777964,0.17904544319068832,0.6663080153655971,0.0021564973790710665,0.030707702386863746
Sample321,9.999980037181234e-07,0.49939986572363154,0.5002021861132423,0.00039594816711888684,9.999980037181234e-07
Sample330,0.03694822374745968,0.20482977823593512,0.7582199980202291,9.999981881473231e-07,9.999981881473231e-07
Sample343,0.06951789881017817,0.03472964813315633,0.8956459912181834,9.99999000001e-07,0.00010546183948204714
Sample353,0.052885423050282945,0.09223697675453395,0.5093565430326343,0.02951858998783817,0.31600246717471053
Sample371,0.010588352898197604,0.0006527465753726325,0.9460698850483962,9.999990029846162e-07,0.04268801547903061
Sample387,0.013302713641521993,0.0019922508113836023,0.7908027502046101,9.999990000010481e-07,0.19390128534348441
Sample409,0.008817501580981492,0.014222047334605185,0.843509314094664,0.0003849311369723369,0.13306620585277706
Sample416,0.026348261706205255,0.012669569223130658,0.38078575661623015,0.5798400060048805,0.0003564064495534969
Sample424,0.0429854917794532,0.5230936824661571,0.1768263494957903,0.00010731048861174885,0.2569871657699876
Sample427,0.0487562003416082,0.11401683531590218,0.837224964346426,9.999980318519793e-07,9.999980318519793e-07
Sample454,0.06796074198606393,0.2517932945481818,0.6802439634697028,9.99998025834958e-07,9.99998025834958e-07
Sample477,0.03138325147902594,9.999990000010015e-07,0.9684750686040151,9.229157981294173e-05,4.838833814594088e-05
Sample482,0.04394834951726461,0.000556697947869255,0.955492952538105,9.999983805928384e-07,9.999983805928384e-07
Sample491,0.15629000836639986,0.012483984742204534,0.8311153895440633,7.113856821297768e-05,3.9478779119344816e-05
Sample495,0.001243223946764688,0.00048172127431476096,0.8028516820226818,0.0008163804129185388,0.1946069923433202
Sample507,0.00010650636510973838,0.9998804407935136,1.0992263835711722e-05,9.99999000548429e-07,1.0605785404475482e-06
Sample509,0.05495752979362441,0.0007910910734206922,0.9053625247611756,9.9999900000109e-07,0.0388878543727793
Sample512,0.045837677061168355,0.03876110093931526,0.8963471798616435,5.392328938890715e-05,0.019000118848484092
Sample522,0.021697070562228936,9.999990000009998e-07,0.9244561705336606,4.863863436407928e-05,0.05379712027074643
Sample548,0.9531929325067701,0.042816204002047206,0.003988863495025585,9.99998078709608e-07,9.99998078709608e-07
Sample564,0.015839806068747547,0.0005338523540105145,0.6958781268827855,0.162258040387485,0.12549017430697135
Sample609,0.13315213880097324,0.08567372923877267,0.7811139862802106,4.794299104483119e-05,1.2202688998803789e-05
Sample616,0.01995360514104882,0.0017046507623293592,0.565446015998783,0.2016012891863531,0.2112944389114858
Sample620,0.020636177078825837,0.21900862762688836,0.7401290212540713,0.0005196832450017037,0.019706490795212857
Sample624,0.007567723316253223,0.0357608218548186,0.22839543089361403,0.7044121880875313,0.023863835847782903
Sample631,9.999988076667718e-07,0.20581186260721201,0.7579704961708655,9.999988076667718e-07,0.036215641224307094
Sample687,0.02509710205156354,9.999981109761075e-07,0.8810497621737794,9.999981109761075e-07,0.09385113577843504
Sample710,0.1004391835411529,0.2758298584098748,0.6237289580521198,9.99998426375588e-07,9.99998426375588e-07
Sample712,0.16143754811712352,0.24525846511442564,0.5931034264738878,0.00019956029492394518,9.999996390778362e-07
Sample717,6.890371601864324e-06,0.47222840618343237,0.23116667483443568,9.999992643376015e-07,0.29659702861126563
Sample733,0.0363483236637168,9.999990209004572e-07,0.7531264721281309,0.08465765614500607,0.12586654806412548
Sample746,9.999990048085577e-07,0.4997705999860174,0.5001184271901139,0.00010855527279428627,1.4175520697015973e-06
Sample759,0.05268284473322732,0.03832898394774306,0.9089844385394028,2.732780380590868e-06,9.999992462228454e-07
Sample767,0.0031280051159417524,0.00035693357476115423,0.9884628460147497,0.001436919912062564,0.006615295382484951
Sample803,9.999990000010024e-07,1.701101784383156e-05,0.9675726782820194,0.0009734245905649844,0.03143588611057157
Sample812,9.99999000015395e-07,0.12482170743015703,0.7964362006601042,0.0021426902700318233,0.07659840164070685
Sample827,0.015514266802614772,0.12315287297681321,0.8613308602245677,9.999980022217142e-07,9.999980022217142e-07
Sample838,7.699611989351884e-05,0.1455077909103589,0.8544069172694585,3.2277484209785805e-06,5.0679518681347976e-06
Sample853,0.016389651466560684,0.10559081041793382,0.877951387161031,9.999990002739882e-07,6.715095547409626e-05
Sample868,9.999976917942642e-07,9.999976917942642e-07,0.8921659753351006,9.999976917942642e-07,0.1078310246718242
Sample871,0.1637918644657711,9.999990058866076e-07,0.632506094340049,2.2647717332566633e-05,0.2036783934778415
Sample872,9.99999000001e-07,0.0006698450415764961,0.00021575433079061438,0.00016559963718487558,0.9989478009914481
Sample882,0.16836827330691764,0.0007579218769232511,0.8308678670720231,9.999990000088514e-07,4.937745136030187e-06
Sample904,0.010659892208997993,0.03303883655035435,0.05549577997518733,0.7270977937133135,0.1737076975521467
Sample906,0.14929078088414818,9.999980229495595e-07,0.8292787751402024,9.999980229495595e-07,0.02142844397960346
Sample919,9.99996088507886e-07,9.99996088507886e-07,0.9999960000156461,9.99996088507886e-07,9.99996088507886e-07
Sample943,0.051565308353945113,7.77682617654845e-06,0.9464212813248545,0.0020046334960103526,9.99999013544954e-07
Sample961,0.056539232074219785,0.34830892617162695,0.5951280860876175,2.275566753574842e-05,9.999990001298355e-07
Sample983,0.0637286286278262,0.0016322962416711303,0.7576060772476176,0.1768616183738269,0.0001713795090582422
