,0,1,2,3,4
Sample1006,0.07244189746106552,0.029980512037352955,0.21312889342563093,0.6430094243441583,0.0414392727317923
Sample1023,0.000282197735963272,0.07695924858745261,0.6280257257234277,9.999990225712852e-07,0.2947318279541337
Sample118,9.999982107689128e-07,0.06868925868162803,0.3617782110649234,9.999982107689128e-07,0.5695305302570269
Sample120,9.999986581595551e-07,0.6041094502501484,0.3957531768159993,9.999986581595551e-07,0.0001353729365359959
Sample127,9.999980052228031e-07,0.009717403178836398,0.9902347628984282,9.999980052228031e-07,4.5833926724896976e-05
Sample134,6.106042529290247e-06,2.583484954969483e-05,0.583185600458255,9.999990017009734e-07,0.4167814586506644
Sample177,4.330275741393832e-05,0.5667342177306752,0.4332204795154237,9.999982435919605e-07,9.999982435919605e-07
Sample215,0.0004165892449178466,9.999985456173217e-07,0.530894481319067,9.999985456173217e-07,0.468686929438924
Sample230,0.06607405728740383,0.03408106060000154,0.6920295041022998,9.999990017473626e-07,0.20781437801129318
Sample234,0.00019310071051256372,9.999990000045606e-07,0.6598063724055722,3.992203279719891e-05,0.33995960485211807
Sample244,2.7266226025759213e-06,0.032852584727021475,0.6876420586866483,0.0002516598287407491,0.2792509701349869
Sample261,1.767737919906646e-06,5.630270706652747e-06,0.9947875692934598,9.999990000060348e-07,0.00520403269891363
Sample263,0.0006351952830785644,0.00031397878500910104,0.17443686551568136,0.8012532487268794,0.023360711689351468
Sample290,0.020939598094309245,0.05339596327167992,0.8525366869393374,3.937477751183183e-06,0.07312381421692231
Sample302,0.03457636259261545,0.12682254495445283,0.6360193626104257,0.0006985967082787,0.20188313313422737
Sample321,0.00013732248889546006,9.999990207049019e-07,0.5106466688597404,5.650715434555451e-05,0.48915850149799794
Sample330,9.999984351846973e-07,0.03433711341394071,0.7565621251761582,9.999984351846973e-07,0.2090987614130307
Sample343,9.999986063792327e-07,0.06708830069893967,0.8933028519740602,9.999986063792327e-07,0.03960684732978738
Sample353,0.3148464226157815,0.04062320126842547,0.5130571123704045,0.02881126071164499,0.10266200303374362
Sample371,0.0433038765845256,0.015316691829810644,0.9412022173308937,9.999990050222815e-07,0.00017621425576493246
Sample387,0.20839760821976916,0.018797764134123117,0.7727909712152091,1.2656431898481426e-05,9.999990000010003e-07
Sample409,0.12422457617953457,0.008692921135141201,0.8524711369857433,9.99999000482978e-07,0.014610365700580398
Sample416,4.384380498588929e-06,0.029653011567113502,0.3862365360566562,0.5655598504255234,0.018546217570208374
Sample424,0.256204760189557,0.04768287933668075,0.1574573652447793,9.999990000100351e-07,0.538653995229983
Sample427,9.999980780090308e-07,0.04299661229775495,0.8274472516572055,9.999980780090308e-07,0.12955413604888352
Sample454,9.999990034136871e-07,0.07688168960747598,0.6821590261466826,0.0022851285205135762,0.2386731557263245
Sample477,0.00036204569949343254,0.03439593030035059,0.9651927678378732,9.999998098633373e-07,4.8256162472855014e-05
Sample482,9.129149625890503e-05,0.053118521158307605,0.9465721570888354,9.999990003884827e-07,0.00021703025759773104
Sample491,9.99998214706183e-07,0.1553997961312105,0.8342062220820518,9.99998214706183e-07,0.010391981790308324
Sample495,0.19051430297738298,9.999990000009998e-07,0.8087343563365853,1.2157012822468751e-05,0.0007381836742091764
Sample507,9.999970033879207e-07,2.4132859432676205e-05,9.999970033879207e-07,9.999970033879207e-07,0.9999728671495572
Sample509,0.03492195381530631,0.06009925134220226,0.9036968780902583,0.00035152832879730155,0.0009303884234358843
Sample512,0.015473116193832247,0.0391794408241646,0.8917846139860633,0.0011515667632540183,0.05241126223268586
