,0,1,2,3
Sample1006,0.3187044693734959,0.11801962565530659,0.057404190724841674,0.5058717142463558
Sample1023,0.6262215571439863,0.3185549132763218,0.05516468914604702,5.884043364496604e-05
Sample118,0.3796788699429615,0.559692670291046,0.05947506078864654,0.001153398977345992
Sample120,0.3744121269589945,0.015160007504445223,0.5816911475425357,0.028736717994024667
Sample127,0.9902397815137717,0.0007565625224542008,0.009002655964771525,9.999990025820774e-07
Sample134,0.5833248480343379,0.41667136892704604,2.783039614331902e-06,9.999990016439933e-07
Sample177,0.4295002427231932,0.0017631763731380677,0.5334327262830633,0.03530385462060557
Sample215,0.5054356747712387,0.4937294840703841,0.00020626228079422777,0.0006285788775830518
Sample230,0.6814577066967509,0.2400114626247724,0.0427659351596168,0.03576489551886001
Sample234,0.6502399928778902,0.34972892294918545,3.0084173924318102e-05,9.999990000010123e-07
Sample244,0.6784119396833884,0.28656359474110826,0.035023465575646485,9.999998568928914e-07
Sample261,0.997515407232528,0.00248259277144507,9.99998013471653e-07,9.99998013471653e-07
Sample263,0.31104161001524067,0.10770629903735324,9.99999000027967e-07,0.581251090948406
Sample290,0.8612525505620561,0.08160087077222102,0.04776761082603563,0.009378967839687197
Sample302,0.6586726835188482,0.21136329370663826,0.09721965149252973,0.03274437128198379
Sample321,0.4958562805964751,0.5041417194073946,9.99998065207752e-07,9.99998065207752e-07
Sample330,0.7428640637416456,0.22021166128078684,0.03690565950238492,1.8615475182723885e-05
Sample343,0.8968801496265663,0.048231592955756394,0.054887257418677525,9.999990000017383e-07
Sample353,0.5653109682071555,0.10763027978708022,0.08723917415709337,0.23981957784867097
Sample371,0.9518924350923985,0.000602150113115459,0.015140417302627853,0.03236499749185827
Sample387,0.8299188030298866,9.999996830318446e-07,0.04120665245532729,0.128873544515103
Sample409,0.8841377576029135,0.018275111318279892,0.018973670832712456,0.07861346024609424
Sample416,0.5141566983110163,0.042041997352768104,0.03805147071403125,0.4057498336221843
Sample424,0.20159819691757,0.5680552672023826,0.06577592834202446,0.16457060753802277
Sample427,0.8236264005396813,0.1313532153682702,0.0450193840930486,9.99999000001009e-07
Sample454,0.6769282638855098,0.2559647705211683,0.06710596559407864,9.999992433661375e-07
Sample477,0.96101535364913,0.004114355414053546,0.03486929093781638,9.9999900000102e-07
Sample482,0.9523472404850605,0.0034215767278963733,0.04412103487599008,0.00011014791105304678
Sample491,0.8311245846637303,0.040376581884969086,0.12761091808086053,0.0008879153704401359
Sample495,0.8476047704090284,0.00025132589927778564,0.03432275427892979,0.11782114941276407
Sample507,7.456162864234732e-06,0.9999905438410092,9.999980634322236e-07,9.999980634322236e-07
Sample509,0.902237621234472,0.0037473911926035825,0.06232752715453372,0.03168746041839066
Sample512,0.8894616485817273,0.051926263488855796,0.04328038058003658,0.015331707349380308
Sample522,0.9399107623178227,0.0014707758882088805,0.025909122707823185,0.03270933908614531
Sample548,0.0018966746927790302,0.13533582735706956,0.8624659177414074,0.0003015802087441468
Sample564,0.752625633069663,0.0011314120106440076,0.04086657748002972,0.20537637743966308
Sample609,0.7751919783959653,0.10177262045929059,0.12303440114572463,9.999990194347698e-07
Sample616,0.6466807660920878,0.001351411838387214,0.05720766797092322,0.2947601540986019
Sample620,0.7553302554883814,0.20755100827640605,0.026104264827058153,0.011014471408154427
Sample624,0.34476777528660146,0.1071024536023234,0.030389647008735504,0.5177401241023397
Sample631,0.7680025729384238,0.19886083112821212,0.002353876207274549,0.030782719726089577
Sample687,0.9036039210966756,7.955560395074627e-05,0.03509207579496364,0.06122444750441003
Sample710,0.6057504130911574,0.3031436565288294,0.0911049303810132,9.999990000009998e-07
Sample712,0.5797218668904232,0.2749933771548144,0.1442541696458284,0.001030586308934048
Sample717,0.2743826481828588,0.5133446614706172,0.04199077286496173,0.17028191748156224
Sample733,0.8087515882476608,0.001058770459528567,0.05134496973021092,0.13884467156259991
Sample746,0.5004116280923568,0.49934081895890015,9.999990000104045e-07,0.00024655294974293857
Sample759,0.913640097868209,0.044416228628228,0.04194267350448612,9.99999076962447e-07
Sample767,0.9939844839272445,0.0017480110918701634,1.3748355160867072e-05,0.004253756625724491
Sample803,0.977412586553162,9.999990000722525e-07,0.002367926931439298,0.02021848651639853
Sample812,0.8156983074128913,0.12233625551154527,0.010831798564800222,0.05113363851076325
Sample827,0.8638072094251414,0.12607665904909782,0.010115131526753038,9.999990076915605e-07
Sample838,0.8593881419321058,0.14053774419745707,7.311387142964e-05,9.99999007424492e-07
Sample853,0.8830713698127816,0.10373731637460817,0.013190313813610188,9.99999000166383e-07
Sample868,0.9157720835799444,0.0027479245312170874,0.008977293003449143,0.0725026988853893
Sample871,0.6566371674360947,2.8648489480982043e-06,0.1873777090942119,0.15598225862074536
Sample872,0.0011816963865267456,0.20015093218655391,0.11730579785441951,0.6813615735724999
Sample882,0.8456795762584658,0.018227289738702416,0.1360921340038314,9.999990004128442e-07
Sample904,0.12995326944173047,0.1735114101453655,0.06396485135415497,0.632570469058749
Sample906,0.8253770799893269,0.00976074896023313,0.12701418577905033,0.03784798527138956
Sample919,0.9997524882709292,0.00013510824773623603,0.00011140348233457043,9.999990000011237e-07
Sample943,0.9527056945471307,0.004977850322671025,0.04231545513119833,9.99999000001e-07
Sample961,0.6014592113124042,0.3472635170852508,0.05127549007084614,1.7815314988775631e-06
Sample983,0.7923952236745879,0.008033844990184235,0.07494695878586376,0.12462397254936408
