,0,1,2,3,4
Sample1006,0.21754326735585808,0.08480918753850902,0.6164617544824068,0.054267281460595125,0.0269185091626309
Sample1023,0.6125752746069225,2.824962494496522e-06,2.8019368482698443e-05,0.304993609361373,0.08240027170072739
Sample118,0.3622271918565041,9.999990004490561e-07,0.002640046288555911,0.557975246136738,0.07715651571920155
Sample120,0.34725104841015497,0.0005389231440964635,0.007350033006651703,0.002673983270808032,0.6421860121682889
Sample127,0.993330006335796,9.99997104098135e-07,9.99997104098135e-07,9.99997104098135e-07,0.006666993672891508
Sample134,0.5829288248562753,0.0005620763839036977,9.999981719402296e-07,0.4165070987634773,9.999981719402296e-07
Sample177,0.4311990999734505,0.00014275255431243838,8.968472172319091e-05,4.675683633755947e-06,0.5685637870668802
Sample215,0.5364787036279263,9.999980000073289e-07,1.0659616510215815e-06,0.4635182304144227,9.999980000073289e-07
Sample230,0.682098094691413,0.0687034266661605,0.0020969622351513515,0.20288837496964776,0.04421314143762739
Sample234,0.6637850178632829,9.99999000001e-07,1.7863937691055457e-06,0.3362101209452789,2.0747986690557354e-06
Sample244,0.6840997023325568,3.513187611927295e-06,9.999990000024866e-07,0.2808194135506679,0.035076370930163234
Sample261,0.9955436459412231,9.999980322985844e-07,9.999980322985844e-07,0.004066782117312314,0.00038757194539995506
Sample263,0.17230932273331778,0.000804299560701806,0.8010121792642375,0.025870842287318962,3.3561544239466424e-06
Sample290,0.8436449675824053,0.016081077103516903,0.001473932724406812,0.08865855312592215,0.050141469463749026
Sample302,0.63362553534257,0.038013135518963695,0.002086557785503708,0.1971213466592614,0.12915342469370109
Sample321,0.48575818078151156,9.999974422101863e-07,9.999974422101863e-07,0.5142388192261619,9.999974422101863e-07
Sample330,0.7549689669235647,7.571984940321943e-05,1.334968801047205e-06,0.20481891321264892,0.04013506504558194
Sample343,0.8914566332751209,3.225497831157997e-06,0.00025280764711463127,0.0372737639989297,0.07101356958100355
Sample353,0.518340588676848,0.3085769782732924,0.02935880557419371,0.10153413270594311,0.04218949476972291
Sample371,0.9364269553600444,0.05100311018104321,0.0001405987510205979,1.2571455309971843e-05,0.012416764252581926
Sample387,0.7935668472425073,0.19296060329873463,9.99999000001e-07,1.1378441730178516e-05,0.013460171018028058
Sample409,0.8538743553336815,0.10751743416945414,0.0037991246000846505,0.023634308472926045,0.011174777423853668
Sample416,0.3921876461108649,2.5271969259720363e-06,0.5736484593243321,0.013812654309405691,0.020348713058471423
Sample424,0.15647877437423877,0.2604099081728676,6.056078992028987e-05,0.523850506827037,0.0592002498359363
Sample427,0.8284286847493776,0.0007632844938844901,1.31979880891489e-05,0.1299881480063256,0.040806684762323235
Sample454,0.6874631083646625,5.880288326249642e-05,9.999990017259776e-07,0.2515801614915625,0.06089692726151092
Sample477,0.9695833992188059,1.5544648460635475e-05,9.999980013700918e-07,9.999980013700918e-07,0.03039905613673072
Sample482,0.9512390854782852,2.2367383391748377e-06,3.2800539783277635e-06,9.99999765315259e-07,0.04875439772963185
Sample491,0.8262909725710696,9.999980000039998e-07,9.999980000039998e-07,0.012505212040345836,0.1612018153925844
Sample495,0.7962007359982683,0.2037938895267859,9.999983040020023e-07,3.3744783379054872e-06,9.999983040020023e-07
Sample507,2.793611936030731e-05,9.999980357529605e-07,1.838191377438134e-05,0.9999516819707939,9.999980357529605e-07
Sample509,0.9020001917316848,0.03857013393761715,9.653570107201254e-06,0.0023248455264224684,0.057095175234168516
Sample512,0.8882315459087866,0.018784551874924452,9.999990039883215e-07,0.041710897828289434,0.0512720043889955
Sample522,0.9262761350666923,0.05094879533498766,9.999990000009998e-07,3.001000847854009e-05,0.02274405959084137
Sample548,9.99998000013823e-07,9.99998000013823e-07,0.00010695650776938581,0.05996009745285413,0.9399309460433763
Sample564,0.6873730545778151,0.12604331438268246,0.16363259015470835,0.0044606655292017,0.018490375355592545
Sample609,0.7789731852359457,1.4916224020017159e-06,0.00021491680406858968,0.07388894664992243,0.1469214596876613
Sample616,0.5689642299629076,0.19568950747842098,0.2115572543793208,9.999990004390942e-07,0.02378800818035021
Sample620,0.7533324708293258,0.020609712812174774,9.999990001007892e-07,0.2040689157752958,0.021987900584203645
Sample624,0.2164931724326778,0.02344744682310171,0.7153669047790071,0.03623111690023658,0.008461359064976704
Sample631,0.7425312934646191,0.047676393186341606,1.7165099114272968e-05,0.20878156766883757,0.0009935805810874416
Sample687,0.8790699369248106,0.09791679325769936,6.972566280989523e-06,9.99999000253843e-07,0.023005297252208703
Sample710,0.5925862367248715,0.0015852224627406484,6.561794003987497e-06,0.29698411652652346,0.10883786249186043
Sample712,0.5853267007496342,4.802216299339176e-05,0.00033681526985713015,0.240634845720793,0.1736536160967222
Sample717,0.232188652873613,0.28515669870573573,8.19520671910589e-06,0.4826454532148128,9.999991195048912e-07
Sample733,0.7625899616878183,0.12081310047336648,0.08318576216229917,1.737574758776558e-06,0.03340943810175731
Sample746,0.4990767056090353,9.999980042628582e-07,0.0007796071978377955,0.5001416871971185,9.999980042628582e-07
Sample759,0.9174363779626195,0.00023803759335069843,9.999990012147705e-07,0.03446586048921075,0.04785872395581799
Sample767,0.9860876071351049,0.013898973368920188,1.1193822359288086e-05,1.2256746025362887e-06,9.999990129792162e-07
Sample803,0.973842420763755,0.026068311358652525,8.726788154502371e-05,9.999980237324515e-07,9.999980237324515e-07
Sample812,0.8017315643846439,0.0725820548607217,0.0010594778306247598,0.12352441312990806,0.0011024897941017073
Sample827,0.8764920254124303,8.481335315261126e-05,0.0008360931471097648,0.10781837580558823,0.014768692281719231
Sample838,0.8487302285195455,9.99997995028689e-07,9.99997995028689e-07,0.15126677148646955,9.99997995028689e-07
Sample853,0.8768626179738876,6.262280641424026e-06,0.0003307531475887121,0.10732952457999909,0.015470842017883147
Sample868,0.8911361102766673,0.10831187645173662,9.999990000025228e-07,0.0005065602162848745,4.44530563112967e-05
Sample871,0.615165293279635,0.23305650516462537,9.999988010756548e-07,9.999988010756548e-07,0.15177620155813737
Sample872,9.99999000001139e-07,0.9998618616541088,6.7418116015e-05,1.7677667378916044e-06,6.795246413809531e-05
Sample882,0.839935970831721,9.999980057665087e-07,9.999980057665087e-07,1.1098296979111084e-06,0.1600609193425696
Sample904,0.052444364725504004,0.1741375895375826,0.745999104518673,0.02052049960411544,0.006898441614125012
Sample906,0.829968594239093,0.019636547775051846,0.00012192767421044844,0.002077582026198014,0.14819534828544675
Sample919,0.9997209036547057,4.341449021622878e-05,8.665723589947908e-05,0.0001480246201183244,9.999990603660287e-07
Sample943,0.9454356439004354,1.4567895505550018e-06,0.003653842832301126,9.999990342344956e-07,0.05090805647867872
Sample961,0.6097596348232525,1.817537972106299e-05,0.00019472685384871059,0.34944682977545743,0.04058063316772029
Sample983,0.7460390834999585,0.00034242159038819827,0.18261645358390888,1.0491068422075596e-06,0.0710009922189021
