,0,1,2,3,4
Sample1006,0.6170056637713285,0.2186381031861288,0.04952876512974646,0.0831197992134,0.03170766869939635
Sample1023,9.99998503901375e-07,0.6249674247314801,0.3102355101453661,9.99998503901375e-07,0.06479506512614602
Sample118,0.0001762281557380929,0.36578980603572997,0.5667030801597238,9.99999000192702e-07,0.06732988564980791
Sample120,9.999990002293561e-07,0.373224282731365,0.00012516514881991697,0.00024411599279012682,0.6264054361280247
Sample127,0.00048190701019482904,0.9906098538214939,0.0001477179077797837,0.0005518717138054734,0.008208649546726097
Sample134,0.00011797691239023443,0.5885172715709501,0.41136275152065016,9.99998004847851e-07,9.99998004847851e-07
Sample177,9.999980377640935e-07,0.4346079922990872,9.999980377640935e-07,1.6002919296750937e-06,0.5653884074129077
Sample215,8.165469963051708e-05,0.512340043519219,0.4875469061315798,9.999997921479998e-07,3.0395649778421755e-05
Sample230,9.999990000009998e-07,0.664634404984733,0.22185695460445162,0.07929350205773189,0.034214138354083365
Sample234,9.99999000001e-07,0.6579239495686603,0.3419574590288405,1.8766013386093327e-05,9.882539011302045e-05
Sample244,2.9110385865570667e-05,0.6842171596987209,0.2791482416479473,0.0009053469381090496,0.03570014132935714
Sample261,9.9999865310322e-07,0.9970765709781882,0.002341339313219085,9.9999865310322e-07,0.0005800897112862292
Sample263,0.8038029179996887,0.16723117589475447,0.028961992542176327,9.999990000010178e-07,2.9135643804972705e-06
Sample290,9.999990006804683e-07,0.8490468662735756,0.0852669964287305,0.013090675707030968,0.05259446159166208
Sample302,0.008124429498691415,0.6633623424571122,0.18158422285128778,0.020959001563554534,0.125970003629354
Sample321,9.99998000035798e-07,0.5073953301876221,0.49260159425724526,9.99998000035798e-07,1.0755591327799152e-06
Sample330,1.4946049571277897e-06,0.7507490159805941,0.2094618014120836,2.2061223752459023e-05,0.039765626778612805
Sample343,9.99999001579853e-07,0.8936558950050024,0.037717892019114234,0.00100838628609347,0.06761682669078836
Sample353,0.025766488643208955,0.5035693350837536,0.10255541490800063,0.33058530987508616,0.03752345148995073
Sample371,9.999991760436336e-07,0.9380909405446498,6.0055534540317656e-05,0.04386944898250424,0.017978554939129605
Sample387,1.984646570641427e-05,0.7850371680004485,9.999999650023913e-07,0.19301024816656964,0.021931737367310352
Sample409,0.0025428179628651233,0.859626654745999,0.016375670054594216,0.11391610075279673,0.007538756483744812
Sample416,0.5678253660493046,0.3901090069151203,0.015339469651909632,9.999990749387922e-07,0.02672515738459054
Sample424,1.5286559699982026e-06,0.16863850823987087,0.5089945284141245,0.27132528469355166,0.05104014999648309
Sample427,9.999986567094305e-07,0.8222879038153259,0.13370019566858374,9.999986567094305e-07,0.04400990051877691
Sample454,1.4947311988581311e-06,0.6839882090349153,0.2581895249591795,1.0641547779408335e-06,0.05781970711992835
Sample477,2.712659142396609e-06,0.9718404888703377,0.00024469825631143487,0.0031921739339226597,0.024719926280285836
Sample482,2.602973217870191e-05,0.948303780135132,0.0011559198632082083,9.99999000001e-07,0.05051327027048116
Sample491,4.244566256936735e-05,0.8250423152100588,0.01142452325955972,0.0001667137682576289,0.1633240020995546
Sample495,9.999990000009998e-07,0.8007853907409413,0.00010436265955449032,0.19772573924500964,0.001383507355494504
Sample507,9.999988611860368e-07,9.999988611860368e-07,0.9992586717421762,0.0006322091643953343,0.00010711909570617825
Sample509,9.99999701388731e-07,0.8995503825535529,0.002218180041937392,0.042103894263586635,0.05612654314122166
Sample512,9.999990000331771e-07,0.8911435298981774,0.03356251521327669,0.02455127315557156,0.05074168173397438
Sample522,1.85332792074247e-05,0.9231552148554538,0.00014183188675632636,0.0537419969602192,0.022942423018363328
Sample548,9.999973372473081e-07,9.999973372473081e-07,0.05597846541936175,9.999973372473081e-07,0.9440185345886266
Sample564,0.15723055228201632,0.6936304226410481,0.0024250193634741766,0.126659736166835,0.02005426954662642
Sample609,4.046722773317815e-06,0.7806762660107283,0.06901030243553766,9.999990006927158e-07,0.15030838483195993
Sample616,0.20690802701361333,0.5652739722858091,9.999990000175856e-07,0.20388580545928514,0.0239311952422925
Sample620,9.999990055503966e-07,0.7554987519223543,0.20629587671970703,0.019633799978032575,0.01857057138090041
Sample624,0.7216596210511826,0.21693879700417637,0.028811208599143396,0.020518122776565777,0.012072250568931839
Sample631,0.0027921694365633572,0.7390654616983227,0.21346909670918163,0.044672272156932265,9.999990001300656e-07
Sample687,6.863035823557533e-05,0.8733165576587838,9.999992145487972e-07,0.104150303875254,0.0224635081085122
Sample710,9.999980331139648e-07,0.6179723417420899,0.2947265428458946,9.999980331139648e-07,0.08729911541594922
Sample712,6.978534092896094e-05,0.5739207058706302,0.24444042304461133,9.999990003215355e-07,0.18156808574482916
Sample717,9.99999009985567e-07,0.23140800504060047,0.47788856777013494,0.2904821769654271,0.0002202502248275521
Sample733,0.08135873342283294,0.7671542825076674,9.999993424903202e-07,0.1187868759766869,0.03269910809347014
Sample746,2.8822864551486438e-05,0.5047482455580194,0.4944684990696584,0.000748831149824065,5.601357946719413e-06
Sample759,0.00011485570825257915,0.909504258161271,0.038171206516458694,1.029800169127873e-06,0.052208649813848686
Sample767,9.99998001727252e-07,0.9871188415444648,0.0048263736675080325,0.008052784792023747,9.99998001727252e-07
Sample803,4.961072391447282e-06,0.9698515924470175,0.00017186117698038986,0.029943847178147253,2.7738125463435544e-05
Sample812,0.002227447877051019,0.7916057361708382,0.13225232583216362,0.07391349012094713,9.999990000569642e-07
Sample827,3.871041961058587e-06,0.8713669174679728,0.11495505034124492,0.0014467771663823575,0.012227383982438904
Sample838,1.604233923872535e-05,0.8504241071653327,0.14952250000107487,9.999990040535436e-07,3.635049534958928e-05
Sample853,6.841411369424464e-06,0.8980906193344133,0.08809545012883634,9.999990000224361e-07,0.013806089126380877
Sample868,9.999982026826217e-07,0.8923267407908705,0.00609717126026376,0.10157408795246044,9.999982026826217e-07
Sample871,0.0006543138587375789,0.6112787438637546,1.1079906726512302e-05,0.21553063290694902,0.17252522946383222
Sample872,0.00013489830148780892,0.0002275367937320707,0.00011432365736249968,0.9995114801979291,1.1761049488574686e-05
Sample882,8.338549088704365e-05,0.8379035690092639,5.51912656425068e-05,9.999990000072154e-07,0.16195685423520664
Sample904,0.7401713307356947,0.05906521461183277,0.028631081620115448,0.16477035881366636,0.007362014218690796
Sample906,4.064871037211854e-06,0.8197073992679138,0.0006634502471103441,0.03543006673151275,0.14419501888242592
Sample919,9.99997050619061e-07,0.9998170378190325,0.00017996218981576514,9.99997050619061e-07,9.99997050619061e-07
Sample943,0.0016082145727442617,0.9480694432307661,3.5679002225959676e-06,9.999990000996049e-07,0.05031777429726697
Sample961,7.077958166622912e-05,0.5890821338364095,0.36422038260203865,0.000609826783799664,0.04601687719608599
Sample983,0.17883882671224574,0.7419070032110814,2.477796056039628e-05,1.3265064552843112e-05,0.07921612705155956
